unit,quantity,rate,gi_amount,from_party_id,to_party_id,consignment_id,party_payment,paid_amount
10KG,98,110,10780,39,140,324,3/24/2025,10780
10KG,109,110,11990,90,90,324,3/24/2025,11990
10KG,108,110,11880,54,379,324,3/22/2025,11880
10KG,87,110,9570,217,328,324,5/2/2025,9570
10KG,87,110,9570,83,83,324,3/22/2025,9570
10KG,101,110,11110,258,258,324,,
10KG,79,110,8690,62,232,324,3/24/2025,8690
10KG,80,110,8800,39,69,324,,
10KG,198,110,21780,21,123,324,3/25/2025,21780
10KG,164,110,18040,21,123,324,3/25/2025,18040
10KG,119,110,13090,63,63,324,3/24/2025,13090
10KG,73,110,8030,54,54,324,3/22/2025,8030
10KG,76,110,8360,43,43,324,4/21/2025,8360
10KG,19,110,2090,202,202,324,3/25/2025,2090
10KG,1,110,110,54,54,324,3/22/2025,110
10KG,1,110,110,156,156,324,,
10KG,42,220,4620,561,350,324,4/23/2025,4620
20KG,60,220,13200,47,47,324,3/20/2025,13200
20KG,90,110,19800,5,5,324,3/25/2025,19800
10KG,100,110,11000,26,26,325,3/11/2025,11000
10KG,62,110,6820,235,235,325,3/11/2025,6820
10KG,61,110,6710,82,82,325,3/11/2025,6710
10KG,227,110,24970,17,419,325,3/11/2025,24970
10KG,41,110,4510,332,332,325,3/11/2025,4510
10KG,59,110,6490,55,55,325,3/11/2025,6490
10KG,58,110,6380,197,197,325,3/11/2025,6380
10KG,50,110,5500,281,281,325,4/16/2025,5500
10KG,50,110,5500,39,39,325,3/24/2025,5500
10KG,56,110,6160,11,11,325,,
10KG,120,110,13200,7,86,325,3/11/2025,13200
10KG,86,110,9460,7,86,325,3/11/2025,9460
10KG,100,110,11000,395,395,325,3/11/2025,11000
10KG,97,110,10670,74,404,325,2/26/2025,10670
10KG,297,110,32670,158,158,325,3/11/2025,32670
10KG,97,110,10670,11,11,325,,
10KG,108,110,11880,533,78,325,4/24/2025,11880
10KG,128,110,14080,240,368,325,3/25/2025,14080
10KG,100,110,11000,28,263,325,3/11/2025,11000
10KG,97,110,10670,30,30,325,,
10KG,8,110,880,99,99,325,3/11/2025,880
10KG,38,110,4180,53,53,325,,
10KG,1,110,110,420,420,325,3/11/2025,110
10KG,32,110,3520,473,402,325,3/11/2025,3520
10KG,30,110,3300,11,11,325,,
10KG,120,110,13200,20,165,325,3/11/2025,13200
10KG,60,110,6600,420,337,325,3/11/2025,6600
10KG,1,110,110,421,421,325,3/11/2025,110
10KG,132,110,14520,198,198,325,,
10KG,60,110,6600,239,239,325,4/4/2025,6600
10KG,57,110,6270,414,414,325,3/24/2025,6270
10KG,42,110,4620,189,189,325,3/11/2025,4620
10KG,1,220,110,30,30,325,,
20KG,137,220,30140,237,237,325,3/11/2025,30140
20KG,489,220,107580,12,12,326,,
20KG,248,220,54560,6,6,326,2/27/2025,54560
20KG,117,220,25740,35,35,326,3/17/2025,25740
20KG,101,220,22220,37,37,326,,
20KG,42,220,9240,1,76,326,,
20KG,187,220,41140,5,5,326,3/3/2025,41140
20KG,189,220,41580,29,29,327,,
20KG,73,220,16060,1,95,327,,
20KG,229,220,50380,15,15,327,,
20KG,97,220,21340,33,33,327,,
20KG,97,220,21340,15,15,327,,
20KG,95,220,20900,15,15,327,,
20KG,100,220,22000,179,179,327,,
20KG,82,220,18040,255,255,327,,
20KG,34,220,7480,132,132,327,,
20KG,33,220,7260,129,129,327,,
20KG,326,220,71720,9,9,327,4/16/2025,71720
20KG,678,220,149160,61,417,328,4/16/2025,149160
20KG,603,220,132660,21,72,328,,
20KG,709,220,155980,25,75,329,,
20KG,273,220,60060,49,49,329,,
20KG,168,220,36960,576,359,329,,
20KG,97,220,21340,1,95,329,,
20KG,701,220,154220,29,29,330,,
20KG,271,220,59620,33,33,330,,
20KG,33,220,7260,510,143,330,,
20KG,52,220,11440,102,102,330,3/26/2025,11440
20KG,110,220,24200,2,2,330,,
20KG,532,220,117040,10,10,331,,
20KG,234,220,51480,14,14,331,,
20KG,22,220,4840,132,132,331,,
20KG,78,220,17160,53,262,331,,
20KG,255,220,56100,577,61,331,4/16/2025,56100
20KG,70,110,15400,179,179,331,,
10KG,72,110,7920,397,397,332,3/27/2025,7920
10KG,183,110,20130,90,90,332,3/27/2025,20130
10KG,35,110,3850,156,80,332,3/27/2025,3850
10KG,123,110,13530,6,6,332,3/27/2025,13530
10KG,64,110,7040,43,184,332,3/27/2025,7040
10KG,229,110,25190,21,123,332,3/27/2025,25190
10KG,252,110,27720,42,42,332,3/27/2025,27720
10KG,33,110,3630,43,43,332,3/27/2025,3630
10KG,24,110,2640,94,94,332,3/27/2025,2640
10KG,21,110,2310,376,376,332,3/27/2025,2310
10KG,33,110,3630,213,33,332,3/27/2025,3630
10KG,50,110,5500,250,406,332,3/27/2025,5500
10KG,115,110,12650,83,83,332,3/8/2025,12650
10KG,139,110,15290,73,249,332,3/27/2025,15290
10KG,78,110,8580,217,328,332,5/2/2025,8580
10KG,32,110,3520,422,422,332,3/27/2025,3520
10KG,114,110,12540,30,30,332,,
10KG,60,110,6600,99,99,332,3/27/2025,6600
10KG,17,110,1870,63,63,332,3/27/2025,1870
10KG,23,110,2530,151,151,332,3/27/2025,2530
10KG,100,110,11000,11,175,332,,
10KG,26,110,2860,278,278,332,3/27/2025,2860
10KG,3,110,330,224,224,332,3/27/2025,330
10KG,152,110,16720,533,78,332,3/27/2025,16720
10KG,97,110,10670,11,93,332,,
10KG,27,110,2970,420,337,332,3/27/2025,2970
10KG,60,110,6600,20,20,333,3/11/2025,6600
10KG,21,110,2310,9,9,333,3/24/2025,2310
10KG,67,110,7370,473,238,333,4/4/2025,7370
10KG,67,110,7370,11,11,333,,
10KG,1,110,110,37,37,333,3/11/2025,110
10KG,1,110,110,423,423,333,3/11/2025,110
10KG,204,110,22440,33,33,333,,
10KG,31,110,3410,174,193,333,3/11/2025,3410
10KG,6,110,660,70,70,333,3/11/2025,660
10KG,96,110,10560,198,198,333,,
10KG,41,110,4510,200,74,333,3/11/2025,4510
10KG,42,110,4620,240,368,333,3/11/2025,4620
10KG,31,110,3410,6,242,333,3/11/2025,3410
10KG,32,110,3520,277,74,333,3/11/2025,3520
10KG,266,110,29260,56,56,333,3/15/2025,29260
10KG,199,110,21890,7,7,333,3/11/2025,21890
10KG,8,110,880,1,1,333,3/11/2025,880
10KG,206,110,22660,17,17,333,3/11/2025,22660
10KG,192,110,21120,26,26,333,3/21/2025,21120
10KG,59,110,6490,281,281,333,4/16/2025,6490
10KG,61,110,6710,124,396,333,3/11/2025,6710
10KG,61,110,6710,526,130,333,3/11/2025,6710
10KG,109,110,11990,236,236,333,3/24/2025,11990
10KG,54,110,5940,55,55,333,3/11/2025,5940
10KG,53,110,5830,197,197,333,3/11/2025,5830
10KG,4,110,440,376,376,333,3/11/2025,440
10KG,14,110,1540,1,1,333,3/11/2025,1540
10KG,100,110,11000,259,259,333,2/21/2025,11000
10KG,202,110,22220,281,281,333,4/16/2025,22220
10KG,60,110,6600,578,185,333,3/11/2025,6600
10KG,161,110,17710,11,11,333,,
10KG,117,220,12870,33,33,333,,
20KG,515,220,113300,15,15,334,,
20KG,255,220,56100,61,61,334,4/16/2025,56100
20KG,400,220,88000,14,14,334,,
20KG,184,220,40480,21,241,334,,
20KG,566,220,124520,36,36,335,,
20KG,114,220,25080,14,14,335,,
20KG,105,220,23100,20,148,335,,
20KG,121,220,26620,33,33,335,,
20KG,170,220,37400,5,5,335,3/3/2025,37400
20KG,96,220,21120,9,9,335,3/19/2025,21120
20KG,551,220,121220,23,23,336,4/7/2025,121220
20KG,235,220,51700,53,16,336,2/26/2025,51700
20KG,139,220,30580,1,76,336,,
20KG,204,220,44880,49,49,336,,
20KG,40,220,8800,20,87,336,4/30/2025,8800
20KG,955,220,210100,29,29,337,,
20KG,118,220,25960,33,33,337,,
20KG,65,220,14300,179,179,337,,
20KG,44,220,9680,1,95,337,,
20KG,439,220,96580,12,12,338,,
20KG,171,220,37620,35,35,338,3/17/2025,37620
20KG,50,220,11000,88,88,338,,
20KG,149,220,32780,37,37,338,,
20KG,208,220,45760,1,76,338,,
20KG,301,110,66220,53,16,338,3/1/2025,66220
10KG,142,110,15620,236,236,339,3/21/2025,15620
10KG,137,110,15070,8,418,339,,
10KG,27,110,2970,1,1,339,3/17/2025,2970
10KG,200,110,22000,56,56,339,3/17/2025,22000
10KG,61,110,6710,303,303,339,3/17/2025,6710
10KG,26,110,2860,332,332,339,3/17/2025,2860
10KG,18,110,1980,1,1,339,3/17/2025,1980
10KG,33,110,3630,55,55,339,3/17/2025,3630
10KG,33,110,3630,197,197,339,3/17/2025,3630
10KG,134,110,14740,424,424,339,3/17/2025,14740
10KG,83,110,9130,281,281,339,4/16/2025,9130
10KG,83,110,9130,124,396,339,3/17/2025,9130
10KG,128,110,14080,235,235,339,3/17/2025,14080
10KG,64,110,7040,82,82,339,3/17/2025,7040
10KG,166,110,18260,281,281,339,4/16/2025,18260
10KG,2,110,220,332,332,339,3/17/2025,220
10KG,169,110,18590,275,275,339,3/17/2025,18590
10KG,167,110,18370,425,425,339,3/17/2025,18370
10KG,26,110,2860,403,403,339,3/17/2025,2860
10KG,42,110,4620,90,90,339,3/17/2025,4620
10KG,41,110,4510,109,109,339,3/17/2025,4510
10KG,41,110,4510,457,354,339,,
10KG,62,110,6820,374,374,339,3/17/2025,6820
10KG,110,110,12100,174,193,339,3/17/2025,12100
10KG,65,110,7150,70,70,339,3/17/2025,7150
10KG,65,110,7150,87,87,339,3/17/2025,7150
10KG,116,110,12760,11,93,339,,
10KG,78,110,8580,240,368,339,3/28/2025,8580
10KG,45,110,4950,6,242,339,5/16/2025,4950
10KG,44,110,4840,20,20,339,3/17/2025,4840
10KG,51,110,5610,6,242,339,5/16/2025,5610
10KG,36,220,3960,33,33,339,,
20KG,566,220,124520,10,10,340,,
20KG,188,220,41360,9,9,340,4/16/2025,41360
20KG,219,220,48180,15,378,340,,
20KG,65,220,14300,179,179,340,,
20KG,131,220,28820,132,132,340,,
20KG,294,220,64680,579,14,341,,
20KG,286,220,62920,580,210,341,,
20KG,260,220,57200,16,16,341,2/27/2025,57200
20KG,181,220,39820,36,36,341,,
20KG,113,220,24860,20,112,341,,
20KG,108,220,23760,1,76,341,,
20KG,447,220,98340,21,72,342,3/19/2025,98340
20KG,565,220,124300,61,417,342,4/16/2025,124300
20KG,92,220,20240,53,262,342,,
20KG,67,220,14740,14,14,342,,
20KG,40,220,8800,20,87,342,4/30/2025,8800
20KG,345,220,75900,17,17,343,,
20KG,669,220,147180,29,29,343,,
20KG,92,220,20240,1,95,343,,
20KG,422,220,92840,15,15,344,,
20KG,230,220,50600,36,36,344,,
20KG,285,220,62700,15,15,344,,
20KG,92,220,20240,132,132,344,,
20KG,109,220,23980,14,147,344,,
20KG,604,220,132880,25,75,345,,
20KG,254,220,55880,32,4,345,,
20KG,221,220,48620,49,49,345,,
20KG,146,110,32120,23,23,345,4/7/2025,32120
10KG,106,110,11660,397,397,345,3/20/2025,11660
10KG,184,110,20240,73,249,346,3/13/2025,20240
10KG,69,110,7590,285,285,346,3/13/2025,7590
10KG,70,110,7700,136,136,346,3/20/2025,7700
10KG,42,110,4620,83,187,346,3/13/2025,4620
10KG,41,110,4510,83,243,346,3/13/2025,4510
10KG,144,110,15840,83,242,346,3/13/2025,15840
10KG,50,110,5500,208,208,346,3/13/2025,5500
10KG,99,110,10890,343,343,346,3/13/2025,10890
10KG,74,110,8140,43,43,346,,
10KG,74,110,8140,109,109,346,3/13/2025,8140
10KG,50,110,5500,40,40,346,3/13/2025,5500
10KG,114,110,12540,26,26,346,3/22/2025,12540
10KG,143,110,15730,21,123,346,3/20/2025,15730
10KG,1,110,110,94,94,346,3/13/2025,110
10KG,206,110,22660,6,6,346,3/19/2025,22660
10KG,35,110,3850,1,1,346,3/13/2025,3850
10KG,6,110,660,9,9,346,3/19/2025,660
10KG,7,110,770,200,74,346,3/18/2025,770
10KG,64,110,7040,11,11,346,,
10KG,52,110,5720,39,39,346,3/24/2025,5720
10KG,54,110,5940,281,281,346,4/16/2025,5940
10KG,54,110,5940,124,396,346,3/13/2025,5940
10KG,17,110,1870,1,1,346,3/13/2025,1870
10KG,85,110,9350,275,275,346,3/13/2025,9350
10KG,84,110,9240,276,276,346,3/24/2025,9240
10KG,50,110,5500,281,281,346,4/16/2025,5500
10KG,48,110,5280,124,396,346,3/13/2025,5280
10KG,250,110,27500,17,17,346,3/13/2025,27500
10KG,252,110,27720,8,418,346,3/20/2025,27720
10KG,2,220,220,377,377,346,3/13/2025,220
20KG,113,220,24860,12,12,346,,
20KG,88,220,19360,35,35,347,3/17/2025,19360
20KG,121,220,26620,20,148,347,,
20KG,212,220,46640,6,6,347,3/8/2025,46640
20KG,259,220,56980,5,5,347,3/3/2025,56980
20KG,58,220,12760,37,37,347,,
20KG,134,220,29480,521,2,347,,
20KG,154,110,33880,23,23,347,4/7/2025,33880
10KG,4,220,440,23,23,347,4/7/2025,440
20KG,284,220,62480,29,29,348,,
20KG,43,220,9460,1,95,348,,
20KG,127,220,27940,17,17,348,,
20KG,80,220,17600,132,132,348,,
20KG,51,220,11220,102,102,348,,
20KG,32,220,7040,510,143,348,,
20KG,57,220,12540,255,255,348,,
20KG,256,220,56320,6,6,349,3/8/2025,56320
20KG,30,220,6600,400,25,349,,
20KG,43,220,9460,102,102,349,,
20KG,103,220,22660,1,76,349,,
20KG,47,220,10340,37,37,349,,
20KG,84,220,18480,521,2,349,,
20KG,201,220,44220,5,5,349,3/25/2025,44220
20KG,101,220,22220,53,16,349,3/1/2025,22220
20KG,156,220,34320,53,262,349,,
20KG,82,110,18040,36,36,349,,
10KG,193,110,21230,42,42,350,3/18/2025,21230
10KG,183,110,20130,6,6,350,3/17/2025,20130
10KG,47,110,5170,7,7,350,3/17/2025,5170
10KG,105,110,11550,67,67,350,3/17/2025,11550
10KG,52,110,5720,90,90,350,3/17/2025,5720
10KG,52,110,5720,54,54,350,3/17/2025,5720
10KG,52,110,5720,109,109,350,3/17/2025,5720
10KG,48,110,5280,6,242,350,3/17/2025,5280
10KG,47,110,5170,20,252,350,3/17/2025,5170
10KG,15,110,1650,1,1,350,3/17/2025,1650
10KG,147,110,16170,198,198,350,,
10KG,184,110,20240,198,198,350,,
10KG,49,110,5390,11,11,350,,
10KG,48,110,5280,29,426,350,,
10KG,5,110,550,33,33,350,,
10KG,4,110,440,29,29,350,,
10KG,81,110,8910,30,30,350,,
10KG,14,110,1540,99,99,350,3/21/2025,1540
10KG,14,110,1540,224,224,350,3/17/2025,1540
10KG,63,110,6930,236,236,350,3/21/2025,6930
10KG,232,110,25520,55,55,350,3/17/2025,25520
10KG,315,110,34650,51,178,350,3/17/2025,34650
10KG,14,110,1540,332,332,350,3/17/2025,1540
10KG,131,110,14410,8,418,350,,
10KG,219,110,24090,424,424,350,3/17/2025,24090
10KG,88,110,9680,82,82,350,3/17/2025,9680
10KG,132,110,14520,235,235,350,3/17/2025,14520
10KG,72,110,7920,83,83,350,3/17/2025,7920
10KG,148,110,16280,506,83,350,3/17/2025,16280
10KG,148,220,16280,158,83,350,3/17/2025,16280
20KG,822,220,180840,10,10,351,,
20KG,100,220,22000,96,96,351,,
20KG,156,220,34320,72,72,351,4/11/2025,34320
20KG,78,220,17160,5,5,351,3/25/2025,17160
20KG,254,220,55880,33,33,352,,
20KG,516,220,113520,36,36,352,,
20KG,132,220,29040,6,6,352,3/8/2025,29040
20KG,181,220,39820,581,262,352,,
20KG,211,220,46420,5,5,352,3/25/2025,46420
20KG,525,220,115500,573,75,353,,
20KG,360,220,79200,53,16,353,3/1/2025,79200
20KG,149,220,32780,72,72,353,3/19/2025,32780
20KG,147,220,32340,61,417,353,4/16/2025,32340
20KG,513,220,112860,15,15,354,,
20KG,111,220,24420,33,33,354,,
20KG,87,220,19140,521,2,354,,
20KG,180,220,39600,35,35,354,3/17/2025,39600
20KG,122,220,26840,14,14,354,,
20KG,59,220,12980,255,255,354,,
20KG,43,110,9460,510,143,354,,
10KG,164,110,18040,56,56,355,3/18/2025,18040
10KG,446,110,49060,51,178,355,3/18/2025,49060
10KG,200,110,22000,236,236,355,4/17/2025,22000
10KG,121,110,13310,54,54,355,3/22/2025,13310
10KG,60,110,6600,63,63,355,3/18/2025,6600
10KG,89,110,9790,11,11,355,,
10KG,41,110,4510,6,242,355,3/18/2025,4510
10KG,39,110,4290,239,239,355,3/18/2025,4290
10KG,27,110,2970,427,427,355,3/18/2025,2970
10KG,14,110,1540,200,74,355,3/18/2025,1540
10KG,2,110,220,70,70,355,3/18/2025,220
10KG,7,110,770,33,33,355,,
10KG,1,220,110,68,68,355,3/18/2025,110
20KG,558,220,122760,29,29,355,,
20KG,257,220,56540,53,16,356,3/4/2025,56540
20KG,167,220,36740,1,76,356,,
20KG,90,220,19800,1,95,356,,
20KG,251,220,55220,32,4,356,,
20KG,176,110,38720,23,23,356,3/13/2025,38720
10KG,293,110,32230,56,56,356,3/11/2025,32230
10KG,38,110,4180,1,76,356,3/10/2025,4180
10KG,48,220,5280,1,95,356,3/10/2025,5280
20KG,320,220,70400,15,15,357,,
20KG,101,220,22220,9,9,357,3/19/2025,22220
20KG,220,220,48400,17,17,357,,
20KG,278,220,61160,36,36,357,,
20KG,135,220,29700,29,29,357,,
20KG,197,220,43340,15,15,357,,
20KG,478,220,105160,29,29,358,,
20KG,203,220,44660,262,262,358,,
20KG,300,220,66000,35,35,358,,
20KG,126,220,27720,428,428,358,4/9/2025,27720
20KG,114,220,25080,61,417,358,4/16/2025,25080
20KG,94,110,20680,5,5,358,3/25/2025,20680
10KG,128,110,14080,43,43,359,3/17/2025,14080
10KG,75,110,8250,42,42,359,3/26/2025,8250
10KG,71,110,7810,73,249,359,3/17/2025,7810
10KG,46,110,5060,208,208,359,3/17/2025,5060
10KG,53,110,5830,62,232,359,3/19/2025,5830
10KG,54,110,5940,39,69,359,,
10KG,33,110,3630,285,285,359,3/17/2025,3630
10KG,33,110,3630,136,136,359,3/20/2025,3630
10KG,34,110,3740,63,63,359,,
10KG,20,110,2200,250,406,359,3/17/2025,2200
10KG,80,110,8800,429,429,359,3/17/2025,8800
10KG,139,110,15290,67,67,359,3/19/2025,15290
10KG,371,110,40810,26,26,359,3/17/2025,40810
10KG,124,110,13640,83,83,359,3/17/2025,13640
10KG,78,110,8580,7,7,359,3/17/2025,8580
10KG,1,110,110,372,372,359,3/17/2025,110
10KG,181,110,19910,236,236,359,3/17/2025,19910
10KG,124,110,13640,55,55,359,3/17/2025,13640
10KG,124,110,13640,197,197,359,3/17/2025,13640
10KG,100,110,11000,7,7,359,3/17/2025,11000
10KG,156,110,17160,6,6,359,3/17/2025,17160
10KG,60,110,6600,533,78,359,5/2/2025,6600
10KG,112,110,12320,29,29,359,,
10KG,38,110,4180,174,193,359,3/17/2025,4180
10KG,74,110,8140,63,63,359,,
10KG,21,110,2310,473,402,359,3/17/2025,2310
10KG,28,110,3080,225,225,359,3/17/2025,3080
10KG,24,110,2640,266,385,359,3/17/2025,2640
10KG,87,110,9570,198,198,359,,
10KG,30,110,3300,70,70,359,3/17/2025,3300
10KG,52,110,5720,87,87,359,3/17/2025,5720
10KG,1,110,110,377,377,359,,
10KG,14,110,1540,193,193,359,3/17/2025,1540
10KG,52,220,5720,87,87,359,3/17/2025,5720
20KG,184,220,40480,14,14,360,,
20KG,75,220,16500,37,37,360,,
20KG,82,220,18040,132,132,360,,
20KG,100,220,22000,7,7,360,3/24/2025,22000
20KG,61,220,13420,1,76,360,,
20KG,41,220,9020,510,143,360,,
20KG,96,220,21120,53,16,360,3/5/2025,21120
20KG,107,220,23540,579,14,360,,
20KG,428,220,94160,582,430,360,,
20KG,548,220,120560,10,10,361,,
20KG,327,220,71940,35,35,361,3/17/2025,71940
20KG,115,220,25300,15,15,361,,
20KG,86,220,18920,431,431,361,,
20KG,116,110,25520,15,15,361,,
10KG,1,110,110,27,27,362,3/21/2025,110
10KG,1,110,110,48,48,362,3/21/2025,110
10KG,200,110,22000,65,267,362,3/21/2025,22000
10KG,125,110,13750,83,83,362,3/21/2025,13750
10KG,76,110,8360,561,350,362,3/21/2025,8360
10KG,92,110,10120,90,90,362,3/21/2025,10120
10KG,96,110,10560,109,109,362,3/21/2025,10560
10KG,45,110,4950,432,432,362,3/21/2025,4950
10KG,30,110,3300,43,43,362,3/21/2025,3300
10KG,29,110,3190,208,208,362,3/21/2025,3190
10KG,118,110,12980,213,401,362,3/21/2025,12980
10KG,128,220,14080,376,401,362,3/21/2025,14080
20KG,70,110,15400,47,47,362,3/21/2025,15400
10KG,65,110,7150,397,397,362,3/21/2025,7150
10KG,75,110,8250,24,24,362,3/21/2025,8250
10KG,31,110,3410,189,406,362,3/21/2025,3410
10KG,63,110,6930,250,406,362,3/21/2025,6930
10KG,34,110,3740,156,80,362,3/21/2025,3740
10KG,49,110,5390,433,433,362,3/21/2025,5390
10KG,15,110,1650,225,225,362,3/21/2025,1650
10KG,229,110,25190,7,7,362,3/21/2025,25190
10KG,63,110,6930,54,54,362,,
10KG,62,110,6820,54,54,362,,
10KG,63,110,6930,63,63,362,3/21/2025,6930
10KG,61,110,6710,235,235,362,3/21/2025,6710
10KG,61,110,6710,82,82,362,3/21/2025,6710
10KG,108,110,11880,26,26,362,3/21/2025,11880
10KG,130,110,14300,21,123,362,3/21/2025,14300
10KG,186,110,20460,73,249,362,3/21/2025,20460
10KG,148,110,16280,39,69,362,,
10KG,73,110,8030,62,232,362,3/21/2025,8030
10KG,30,110,3300,189,189,362,3/21/2025,3300
10KG,209,110,22990,56,56,363,3/18/2025,22990
10KG,270,110,29700,51,178,363,3/18/2025,29700
10KG,90,110,9900,1,1,363,3/18/2025,9900
10KG,101,110,11110,139,191,363,3/18/2025,11110
10KG,60,110,6600,434,434,363,5/2/2025,6600
10KG,130,110,14300,526,130,363,3/18/2025,14300
10KG,38,110,4180,70,70,363,3/18/2025,4180
10KG,38,110,4180,87,87,363,3/18/2025,4180
10KG,212,110,23320,7,7,363,3/18/2025,23320
10KG,81,110,8910,533,78,363,5/2/2025,8910
10KG,120,110,13200,6,6,363,3/18/2025,13200
10KG,26,110,2860,151,151,363,3/18/2025,2860
10KG,22,110,2420,63,63,363,3/18/2025,2420
10KG,34,110,3740,29,356,363,,
10KG,33,110,3630,473,238,363,3/18/2025,3630
10KG,37,110,4070,174,193,363,4/21/2025,4070
10KG,8,110,880,35,35,363,3/18/2025,880
10KG,113,110,12430,6,242,363,3/18/2025,12430
10KG,108,110,11880,20,20,363,3/18/2025,11880
10KG,228,110,25080,198,198,363,,
10KG,47,110,5170,420,420,363,3/18/2025,5170
10KG,80,110,8800,30,30,363,,
10KG,44,110,4840,99,99,363,3/18/2025,4840
10KG,363,110,39930,247,247,363,3/18/2025,39930
10KG,3,220,330,377,377,363,3/18/2025,330
20KG,436,220,95920,10,10,364,,
20KG,91,220,20020,15,15,364,,
20KG,110,220,24200,15,15,364,,
20KG,75,220,16500,21,72,364,,
20KG,188,220,41360,132,132,364,,
20KG,84,220,18480,431,431,364,,
20KG,218,220,47960,33,33,364,,
20KG,35,220,7700,20,129,364,,
20KG,121,220,26620,521,2,365,,
20KG,76,220,16720,1,293,365,,
20KG,101,220,22220,7,7,365,3/24/2025,22220
20KG,46,220,10120,20,129,365,,
20KG,45,220,9900,132,132,365,,
20KG,111,220,24420,428,428,365,4/9/2025,24420
20KG,201,220,44220,5,5,365,3/25/2025,44220
20KG,213,220,46860,35,35,365,3/20/2025,46860
20KG,126,220,27720,6,6,365,3/11/2025,27720
20KG,212,220,46640,15,286,365,,
20KG,53,220,11660,255,255,365,,
20KG,564,220,124080,29,29,366,,
20KG,201,220,44220,49,49,366,,
20KG,165,220,36300,566,359,366,,
20KG,241,220,53020,32,4,366,,
20KG,165,220,36300,1,293,366,,
20KG,408,220,89760,14,14,367,,
20KG,129,220,28380,53,262,367,,
20KG,330,220,72600,36,36,367,,
20KG,60,220,13200,29,29,367,,
20KG,107,220,23540,33,33,367,,
20KG,67,110,14740,5,5,367,3/25/2025,14740
10KG,23,110,2530,196,196,367,3/24/2025,2530
10KG,80,110,8800,212,435,367,3/12/2025,8800
10KG,87,110,9570,491,491,367,,
10KG,82,110,9020,74,74,367,,
10KG,51,110,5610,397,397,368,4/3/2025,5610
10KG,73,110,8030,24,24,368,4/3/2025,8030
10KG,135,110,14850,73,249,368,4/3/2025,14850
10KG,93,110,10230,67,67,368,,
10KG,94,110,10340,21,123,368,4/3/2025,10340
10KG,298,110,32780,21,123,368,4/3/2025,32780
10KG,137,110,15070,7,126,368,4/3/2025,15070
10KG,124,110,13640,7,220,368,4/3/2025,13640
10KG,137,110,15070,7,7,368,4/3/2025,15070
10KG,85,110,9350,62,232,368,,
10KG,126,110,13860,39,69,368,,
10KG,50,110,5500,311,311,368,4/7/2025,5500
10KG,46,110,5060,27,27,368,4/10/2025,5060
10KG,34,110,3740,365,365,368,,
10KG,40,110,4400,54,54,368,4/5/2025,4400
10KG,41,110,4510,90,90,368,4/3/2025,4510
10KG,41,110,4510,109,109,368,4/3/2025,4510
10KG,14,110,1540,258,258,368,4/3/2025,1540
10KG,52,110,5720,42,42,368,4/7/2025,5720
10KG,143,110,15730,43,43,368,4/3/2025,15730
10KG,51,110,5610,89,89,368,4/3/2025,5610
10KG,65,110,7150,27,27,368,4/10/2025,7150
10KG,61,110,6710,48,48,368,4/10/2025,6710
10KG,22,110,2420,285,285,368,4/3/2025,2420
10KG,21,110,2310,136,136,368,4/21/2025,2310
10KG,113,110,12430,39,140,368,4/10/2025,12430
10KG,52,110,5720,208,208,368,4/3/2025,5720
10KG,82,110,9020,561,350,368,4/23/2025,9020
10KG,40,110,4400,376,401,368,4/3/2025,4400
10KG,3,110,330,437,437,368,,
10KG,1,110,110,5,5,368,,
10KG,1,110,110,35,35,368,4/3/2025,110
10KG,1,110,110,240,240,368,4/3/2025,110
10KG,1,110,110,9,9,368,4/3/2025,110
10KG,83,110,9130,6,242,368,5/16/2025,9130
10KG,79,110,8690,239,239,368,4/3/2025,8690
10KG,273,110,30030,198,198,368,,
10KG,5,110,550,68,68,368,,
10KG,238,110,26180,6,6,369,3/28/2025,26180
10KG,56,110,6160,30,30,369,,
10KG,64,110,7040,99,99,369,3/28/2025,7040
10KG,31,110,3410,224,224,369,3/28/2025,3410
10KG,21,110,2310,212,212,369,3/28/2025,2310
10KG,46,110,5060,240,177,369,4/5/2025,5060
10KG,33,110,3630,224,224,369,3/28/2025,2630
10KG,11,110,1210,212,212,369,3/28/2025,1210
10KG,72,110,7920,40,40,369,4/26/2025,7920
10KG,16,110,1760,63,63,369,3/28/2025,1760
10KG,60,110,6600,20,20,369,3/28/2025,6600
10KG,27,110,2970,420,337,369,4/12/2025,2970
10KG,37,110,4070,33,33,369,,
10KG,60,110,6600,174,193,369,4/21/2025,6600
10KG,17,110,1870,266,261,369,3/28/2025,1870
10KG,43,110,4730,20,20,369,3/28/2025,4730
10KG,8,110,880,30,30,369,,
10KG,376,110,41360,51,178,369,4/2/2025,41360
10KG,175,110,19250,7,7,369,3/28/2025,19250
10KG,101,110,11110,526,130,369,3/28/2025,11110
10KG,1,110,110,235,235,369,3/28/2025,110
10KG,1,110,110,82,82,369,3/28/2025,110
10KG,239,110,26290,26,26,369,3/28/2025,26290
10KG,59,110,6490,1,1,369,3/28/2025,6490
10KG,110,110,12100,56,56,369,3/28/2025,12100
10KG,6,110,660,438,438,369,3/28/2025,660
